::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 34.696 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 33.516 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 34.787 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 33.891 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 33.918 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 40.734 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 37.072 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 35.741 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 33.641 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 34.660 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 35.726 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 45.050 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 36.963 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 34.123 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 34.323 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 34.849 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 75.513 ms
::ffff:127.0.0.1 - GET /api/region/active HTTP/1.1 304 - - 49.616 ms
